region	alder	statistikkvariabel	ar	kjonn	04362: Befolkning,
11490606 Kopervik Sentrum	60-66 år	Personer	2024	Kvinner	32
11490606 Kopervik Sentrum	67-69 år	Personer	2024	Menn	13
11490606 Kopervik Sentrum	67-69 år	Personer	2024	Kvinner	12
11490606 Kopervik Sentrum	70-79 år	Personer	2024	Menn	37
11490606 Kopervik Sentrum	70-79 år	Personer	2024	Kvinner	53
11490606 Kopervik Sentrum	80 år eller eldre	Personer	2024	Menn	25
11490606 Kopervik Sentrum	80 år eller eldre	Personer	2024	Kvinner	69
11490607 Nordre Side	0-5 år	Personer	2024	Menn	15
11490607 Nordre Side	0-5 år	Personer	2024	Kvinner	9
11490607 Nordre Side	6-15 år	Personer	2024	Menn	21
11490607 Nordre Side	6-15 år	Personer	2024	Kvinner	19
11490607 Nordre Side	16-19 år	Personer	2024	Menn	19
11490607 Nordre Side	16-19 år	Personer	2024	Kvinner	11
11490607 Nordre Side	20-24 år	Personer	2024	Menn	13
11490607 Nordre Side	20-24 år	Personer	2024	Kvinner	7
11490607 Nordre Side	25-29 år	Personer	2024	Menn	9
11490607 Nordre Side	25-29 år	Personer	2024	Kvinner	8
11490607 Nordre Side	30-49 år	Personer	2024	Menn	43
11490607 Nordre Side	30-49 år	Personer	2024	Kvinner	48
11490607 Nordre Side	50-59 år	Personer	2024	Menn	34
11490607 Nordre Side	50-59 år	Personer	2024	Kvinner	29
11490607 Nordre Side	60-66 år	Personer	2024	Menn	25
11490607 Nordre Side	60-66 år	Personer	2024	Kvinner	15
11490607 Nordre Side	67-69 år	Personer	2024	Menn	8
11490607 Nordre Side	67-69 år	Personer	2024	Kvinner	9
11490607 Nordre Side	70-79 år	Personer	2024	Menn	22
11490607 Nordre Side	70-79 år	Personer	2024	Kvinner	31
11490607 Nordre Side	80 år eller eldre	Personer	2024	Menn	22
11490607 Nordre Side	80 år eller eldre	Personer	2024	Kvinner	20
11490608 Østremneset	0-5 år	Personer	2024	Menn	31
11490608 Østremneset	0-5 år	Personer	2024	Kvinner	30
11490608 Østremneset	6-15 år	Personer	2024	Menn	46
11490608 Østremneset	6-15 år	Personer	2024	Kvinner	39
11490608 Østremneset	16-19 år	Personer	2024	Menn	23
11490608 Østremneset	16-19 år	Personer	2024	Kvinner	17
11490608 Østremneset	20-24 år	Personer	2024	Menn	28
11490608 Østremneset	20-24 år	Personer	2024	Kvinner	24
11490608 Østremneset	25-29 år	Personer	2024	Menn	34
11490608 Østremneset	25-29 år	Personer	2024	Kvinner	28
11490608 Østremneset	30-49 år	Personer	2024	Menn	104
11490608 Østremneset	30-49 år	Personer	2024	Kvinner	99
11490608 Østremneset	50-59 år	Personer	2024	Menn	70
11490608 Østremneset	50-59 år	Personer	2024	Kvinner	75
11490608 Østremneset	60-66 år	Personer	2024	Menn	59
11490608 Østremneset	60-66 år	Personer	2024	Kvinner	45
11490608 Østremneset	67-69 år	Personer	2024	Menn	21
11490608 Østremneset	67-69 år	Personer	2024	Kvinner	12
11490608 Østremneset	70-79 år	Personer	2024	Menn	29
11490608 Østremneset	70-79 år	Personer	2024	Kvinner	30
11490608 Østremneset	80 år eller eldre	Personer	2024	Menn	6
11490608 Østremneset	80 år eller eldre	Personer	2024	Kvinner	8
11490609 Eide	0-5 år	Personer	2024	Menn	21
11490609 Eide	0-5 år	Personer	2024	Kvinner	32
11490609 Eide	6-15 år	Personer	2024	Menn	90
11490609 Eide	6-15 år	Personer	2024	Kvinner	82
11490609 Eide	16-19 år	Personer	2024	Menn	36
11490609 Eide	16-19 år	Personer	2024	Kvinner	30
11490609 Eide	20-24 år	Personer	2024	Menn	31
11490609 Eide	20-24 år	Personer	2024	Kvinner	20
11490609 Eide	25-29 år	Personer	2024	Menn	9
11490609 Eide	25-29 år	Personer	2024	Kvinner	17
11490609 Eide	30-49 år	Personer	2024	Menn	123
11490609 Eide	30-49 år	Personer	2024	Kvinner	131
11490609 Eide	50-59 år	Personer	2024	Menn	48
11490609 Eide	50-59 år	Personer	2024	Kvinner	40
11490609 Eide	60-66 år	Personer	2024	Menn	13
11490609 Eide	60-66 år	Personer	2024	Kvinner	7
11490609 Eide	67-69 år	Personer	2024	Menn	8
11490609 Eide	67-69 år	Personer	2024	Kvinner	9
11490609 Eide	70-79 år	Personer	2024	Menn	15
11490609 Eide	70-79 år	Personer	2024	Kvinner	16
11490609 Eide	80 år eller eldre	Personer	2024	Menn	8
11490609 Eide	80 år eller eldre	Personer	2024	Kvinner	8
11490610 Brekke	0-5 år	Personer	2024	Menn	13
11490610 Brekke	0-5 år	Personer	2024	Kvinner	16
11490610 Brekke	6-15 år	Personer	2024	Menn	41
11490610 Brekke	6-15 år	Personer	2024	Kvinner	39
11490610 Brekke	16-19 år	Personer	2024	Menn	19
11490610 Brekke	16-19 år	Personer	2024	Kvinner	12
11490610 Brekke	20-24 år	Personer	2024	Menn	15
11490610 Brekke	20-24 år	Personer	2024	Kvinner	13
11490610 Brekke	25-29 år	Personer	2024	Menn	17
11490610 Brekke	25-29 år	Personer	2024	Kvinner	8
11490610 Brekke	30-49 år	Personer	2024	Menn	74
11490610 Brekke	30-49 år	Personer	2024	Kvinner	64
11490610 Brekke	50-59 år	Personer	2024	Menn	48
11490610 Brekke	50-59 år	Personer	2024	Kvinner	40
11490610 Brekke	60-66 år	Personer	2024	Menn	13
11490610 Brekke	60-66 år	Personer	2024	Kvinner	13
11490610 Brekke	67-69 år	Personer	2024	Menn	9
11490610 Brekke	67-69 år	Personer	2024	Kvinner	8
11490610 Brekke	70-79 år	Personer	2024	Menn	17
11490610 Brekke	70-79 år	Personer	2024	Kvinner	15
11490610 Brekke	80 år eller eldre	Personer	2024	Menn	8
11490610 Brekke	80 år eller eldre	Personer	2024	Kvinner	7
11490701 Østrem	0-5 år	Personer	2024	Menn	33
11490701 Østrem	0-5 år	Personer	2024	Kvinner	31
11490701 Østrem	6-15 år	Personer	2024	Menn	55
11490701 Østrem	6-15 år	Personer	2024	Kvinner	44
11490701 Østrem	16-19 år	Personer	2024	Menn	24
11490701 Østrem	16-19 år	Personer	2024	Kvinner	17
11490701 Østrem	20-24 år	Personer	2024	Menn	26
11490701 Østrem	20-24 år	Personer	2024	Kvinner	21
11490701 Østrem	25-29 år	Personer	2024	Menn	27
11490701 Østrem	25-29 år	Personer	2024	Kvinner	29
11490701 Østrem	30-49 år	Personer	2024	Menn	121
11490701 Østrem	30-49 år	Personer	2024	Kvinner	101
11490701 Østrem	50-59 år	Personer	2024	Menn	56
11490701 Østrem	50-59 år	Personer	2024	Kvinner	39
11490701 Østrem	60-66 år	Personer	2024	Menn	22
11490701 Østrem	60-66 år	Personer	2024	Kvinner	25
11490701 Østrem	67-69 år	Personer	2024	Menn	11
11490701 Østrem	67-69 år	Personer	2024	Kvinner	12
11490701 Østrem	70-79 år	Personer	2024	Menn	32
11490701 Østrem	70-79 år	Personer	2024	Kvinner	37
11490701 Østrem	80 år eller eldre	Personer	2024	Menn	17
11490701 Østrem	80 år eller eldre	Personer	2024	Kvinner	22
11490702 Bygnes	0-5 år	Personer	2024	Menn	3
11490702 Bygnes	0-5 år	Personer	2024	Kvinner	8
11490702 Bygnes	6-15 år	Personer	2024	Menn	12
11490702 Bygnes	6-15 år	Personer	2024	Kvinner	3
11490702 Bygnes	16-19 år	Personer	2024	Menn	3
11490702 Bygnes	16-19 år	Personer	2024	Kvinner	4
11490702 Bygnes	20-24 år	Personer	2024	Menn	3
11490702 Bygnes	20-24 år	Personer	2024	Kvinner	3
11490702 Bygnes	25-29 år	Personer	2024	Menn	3
11490702 Bygnes	25-29 år	Personer	2024	Kvinner	5
11490702 Bygnes	30-49 år	Personer	2024	Menn	21
11490702 Bygnes	30-49 år	Personer	2024	Kvinner	16
11490702 Bygnes	50-59 år	Personer	2024	Menn	7
11490702 Bygnes	50-59 år	Personer	2024	Kvinner	6
11490702 Bygnes	60-66 år	Personer	2024	Menn	4
11490702 Bygnes	60-66 år	Personer	2024	Kvinner	4
11490702 Bygnes	67-69 år	Personer	2024	Menn	0
11490702 Bygnes	67-69 år	Personer	2024	Kvinner	5
11490702 Bygnes	70-79 år	Personer	2024	Menn	12
11490702 Bygnes	70-79 år	Personer	2024	Kvinner	13
11490702 Bygnes	80 år eller eldre	Personer	2024	Menn	0
11490702 Bygnes	80 år eller eldre	Personer	2024	Kvinner	0
11490703 Skår	0-5 år	Personer	2024	Menn	21
11490703 Skår	0-5 år	Personer	2024	Kvinner	20
11490703 Skår	6-15 år	Personer	2024	Menn	36
11490703 Skår	6-15 år	Personer	2024	Kvinner	43
11490703 Skår	16-19 år	Personer	2024	Menn	17
11490703 Skår	16-19 år	Personer	2024	Kvinner	16
11490703 Skår	20-24 år	Personer	2024	Menn	25
11490703 Skår	20-24 år	Personer	2024	Kvinner	17
11490703 Skår	25-29 år	Personer	2024	Menn	24
11490703 Skår	25-29 år	Personer	2024	Kvinner	22
11490703 Skår	30-49 år	Personer	2024	Menn	87
11490703 Skår	30-49 år	Personer	2024	Kvinner	88
11490703 Skår	50-59 år	Personer	2024	Menn	33
11490703 Skår	50-59 år	Personer	2024	Kvinner	40
11490703 Skår	60-66 år	Personer	2024	Menn	17
11490703 Skår	60-66 år	Personer	2024	Kvinner	19
11490703 Skår	67-69 år	Personer	2024	Menn	9
11490703 Skår	67-69 år	Personer	2024	Kvinner	6
11490703 Skår	70-79 år	Personer	2024	Menn	44
11490703 Skår	70-79 år	Personer	2024	Kvinner	46
11490703 Skår	80 år eller eldre	Personer	2024	Menn	9
11490703 Skår	80 år eller eldre	Personer	2024	Kvinner	14
11490704 Sund	0-5 år	Personer	2024	Menn	6
11490704 Sund	0-5 år	Personer	2024	Kvinner	5
11490704 Sund	6-15 år	Personer	2024	Menn	21
11490704 Sund	6-15 år	Personer	2024	Kvinner	9
11490704 Sund	16-19 år	Personer	2024	Menn	4
11490704 Sund	16-19 år	Personer	2024	Kvinner	8
11490704 Sund	20-24 år	Personer	2024	Menn	3
11490704 Sund	20-24 år	Personer	2024	Kvinner	6
11490704 Sund	25-29 år	Personer	2024	Menn	3
11490704 Sund	25-29 år	Personer	2024	Kvinner	3
11490704 Sund	30-49 år	Personer	2024	Menn	27
11490704 Sund	30-49 år	Personer	2024	Kvinner	24
11490704 Sund	50-59 år	Personer	2024	Menn	19
11490704 Sund	50-59 år	Personer	2024	Kvinner	11
11490704 Sund	60-66 år	Personer	2024	Menn	12
11490704 Sund	60-66 år	Personer	2024	Kvinner	9
11490704 Sund	67-69 år	Personer	2024	Menn	0
11490704 Sund	67-69 år	Personer	2024	Kvinner	3
11490704 Sund	70-79 år	Personer	2024	Menn	16
11490704 Sund	70-79 år	Personer	2024	Kvinner	16
11490704 Sund	80 år eller eldre	Personer	2024	Menn	6
11490704 Sund	80 år eller eldre	Personer	2024	Kvinner	5
11490705 Vorå	0-5 år	Personer	2024	Menn	0
11490705 Vorå	0-5 år	Personer	2024	Kvinner	0
11490705 Vorå	6-15 år	Personer	2024	Menn	26
11490705 Vorå	6-15 år	Personer	2024	Kvinner	22
11490705 Vorå	16-19 år	Personer	2024	Menn	12
11490705 Vorå	16-19 år	Personer	2024	Kvinner	7
11490705 Vorå	20-24 år	Personer	2024	Menn	10
11490705 Vorå	20-24 år	Personer	2024	Kvinner	3
11490705 Vorå	25-29 år	Personer	2024	Menn	6
11490705 Vorå	25-29 år	Personer	2024	Kvinner	7
11490705 Vorå	30-49 år	Personer	2024	Menn	38
11490705 Vorå	30-49 år	Personer	2024	Kvinner	35
11490705 Vorå	50-59 år	Personer	2024	Menn	26
11490705 Vorå	50-59 år	Personer	2024	Kvinner	21
11490705 Vorå	60-66 år	Personer	2024	Menn	14
11490705 Vorå	60-66 år	Personer	2024	Kvinner	10
11490705 Vorå	67-69 år	Personer	2024	Menn	6
11490705 Vorå	67-69 år	Personer	2024	Kvinner	3
11490705 Vorå	70-79 år	Personer	2024	Menn	12
11490705 Vorå	70-79 år	Personer	2024	Kvinner	20
11490705 Vorå	80 år eller eldre	Personer	2024	Menn	15
11490705 Vorå	80 år eller eldre	Personer	2024	Kvinner	16
11490706 Kolstø	0-5 år	Personer	2024	Menn	27
11490706 Kolstø	0-5 år	Personer	2024	Kvinner	19
11490706 Kolstø	6-15 år	Personer	2024	Menn	46
11490706 Kolstø	6-15 år	Personer	2024	Kvinner	47
11490706 Kolstø	16-19 år	Personer	2024	Menn	18
11490706 Kolstø	16-19 år	Personer	2024	Kvinner	21
11490706 Kolstø	20-24 år	Personer	2024	Menn	27
11490706 Kolstø	20-24 år	Personer	2024	Kvinner	21
11490706 Kolstø	25-29 år	Personer	2024	Menn	20
11490706 Kolstø	25-29 år	Personer	2024	Kvinner	17
11490706 Kolstø	30-49 år	Personer	2024	Menn	128
11490706 Kolstø	30-49 år	Personer	2024	Kvinner	113
11490706 Kolstø	50-59 år	Personer	2024	Menn	47
11490706 Kolstø	50-59 år	Personer	2024	Kvinner	32
11490706 Kolstø	60-66 år	Personer	2024	Menn	38
11490706 Kolstø	60-66 år	Personer	2024	Kvinner	26
11490706 Kolstø	67-69 år	Personer	2024	Menn	13
11490706 Kolstø	67-69 år	Personer	2024	Kvinner	26
11490706 Kolstø	70-79 år	Personer	2024	Menn	36
11490706 Kolstø	70-79 år	Personer	2024	Kvinner	37
11490706 Kolstø	80 år eller eldre	Personer	2024	Menn	9
11490706 Kolstø	80 år eller eldre	Personer	2024	Kvinner	15
11490801 Kvalavåg	0-5 år	Personer	2024	Menn	4
11490801 Kvalavåg	0-5 år	Personer	2024	Kvinner	8
11490801 Kvalavåg	6-15 år	Personer	2024	Menn	36
11490801 Kvalavåg	6-15 år	Personer	2024	Kvinner	24
11490801 Kvalavåg	16-19 år	Personer	2024	Menn	12
11490801 Kvalavåg	16-19 år	Personer	2024	Kvinner	13
11490801 Kvalavåg	20-24 år	Personer	2024	Menn	6
11490801 Kvalavåg	20-24 år	Personer	2024	Kvinner	7
11490801 Kvalavåg	25-29 år	Personer	2024	Menn	8
11490801 Kvalavåg	25-29 år	Personer	2024	Kvinner	6
11490801 Kvalavåg	30-49 år	Personer	2024	Menn	47
11490801 Kvalavåg	30-49 år	Personer	2024	Kvinner	44
11490801 Kvalavåg	50-59 år	Personer	2024	Menn	21
11490801 Kvalavåg	50-59 år	Personer	2024	Kvinner	17
11490801 Kvalavåg	60-66 år	Personer	2024	Menn	16
11490801 Kvalavåg	60-66 år	Personer	2024	Kvinner	18
11490801 Kvalavåg	67-69 år	Personer	2024	Menn	9
11490801 Kvalavåg	67-69 år	Personer	2024	Kvinner	5
11490801 Kvalavåg	70-79 år	Personer	2024	Menn	14
11490801 Kvalavåg	70-79 år	Personer	2024	Kvinner	14
11490801 Kvalavåg	80 år eller eldre	Personer	2024	Menn	5
11490801 Kvalavåg	80 år eller eldre	Personer	2024	Kvinner	5
11490802 Visnes	0-5 år	Personer	2024	Menn	17
11490802 Visnes	0-5 år	Personer	2024	Kvinner	16
11490802 Visnes	6-15 år	Personer	2024	Menn	30
11490802 Visnes	6-15 år	Personer	2024	Kvinner	41
11490802 Visnes	16-19 år	Personer	2024	Menn	15
11490802 Visnes	16-19 år	Personer	2024	Kvinner	13
11490802 Visnes	20-24 år	Personer	2024	Menn	20
11490802 Visnes	20-24 år	Personer	2024	Kvinner	8
11490802 Visnes	25-29 år	Personer	2024	Menn	24
11490802 Visnes	25-29 år	Personer	2024	Kvinner	19
11490802 Visnes	30-49 år	Personer	2024	Menn	84
11490802 Visnes	30-49 år	Personer	2024	Kvinner	71
11490802 Visnes	50-59 år	Personer	2024	Menn	47
11490802 Visnes	50-59 år	Personer	2024	Kvinner	47
11490802 Visnes	60-66 år	Personer	2024	Menn	25
11490802 Visnes	60-66 år	Personer	2024	Kvinner	18
11490802 Visnes	67-69 år	Personer	2024	Menn	7
11490802 Visnes	67-69 år	Personer	2024	Kvinner	10
11490802 Visnes	70-79 år	Personer	2024	Menn	21
11490802 Visnes	70-79 år	Personer	2024	Kvinner	21
11490802 Visnes	80 år eller eldre	Personer	2024	Menn	11
11490802 Visnes	80 år eller eldre	Personer	2024	Kvinner	19
11490803 Skeie	0-5 år	Personer	2024	Menn	9
11490803 Skeie	0-5 år	Personer	2024	Kvinner	8
11490803 Skeie	6-15 år	Personer	2024	Menn	27
11490803 Skeie	6-15 år	Personer	2024	Kvinner	24
11490803 Skeie	16-19 år	Personer	2024	Menn	10
11490803 Skeie	16-19 år	Personer	2024	Kvinner	11
11490803 Skeie	20-24 år	Personer	2024	Menn	20
11490803 Skeie	20-24 år	Personer	2024	Kvinner	7
11490803 Skeie	25-29 år	Personer	2024	Menn	11
11490803 Skeie	25-29 år	Personer	2024	Kvinner	15
11490803 Skeie	30-49 år	Personer	2024	Menn	48
11490803 Skeie	30-49 år	Personer	2024	Kvinner	44
11490803 Skeie	50-59 år	Personer	2024	Menn	36
11490803 Skeie	50-59 år	Personer	2024	Kvinner	24
11490803 Skeie	60-66 år	Personer	2024	Menn	7
11490803 Skeie	60-66 år	Personer	2024	Kvinner	6
11490803 Skeie	67-69 år	Personer	2024	Menn	5
11490803 Skeie	67-69 år	Personer	2024	Kvinner	5
11490803 Skeie	70-79 år	Personer	2024	Menn	15
11490803 Skeie	70-79 år	Personer	2024	Kvinner	12
11490803 Skeie	80 år eller eldre	Personer	2024	Menn	9
11490803 Skeie	80 år eller eldre	Personer	2024	Kvinner	10
11490804 Velde	0-5 år	Personer	2024	Menn	28
11490804 Velde	0-5 år	Personer	2024	Kvinner	17
11490804 Velde	6-15 år	Personer	2024	Menn	57
11490804 Velde	6-15 år	Personer	2024	Kvinner	46
11490804 Velde	16-19 år	Personer	2024	Menn	24
11490804 Velde	16-19 år	Personer	2024	Kvinner	24
11490804 Velde	20-24 år	Personer	2024	Menn	24
11490804 Velde	20-24 år	Personer	2024	Kvinner	19
11490804 Velde	25-29 år	Personer	2024	Menn	15
11490804 Velde	25-29 år	Personer	2024	Kvinner	21
11490804 Velde	30-49 år	Personer	2024	Menn	96
11490804 Velde	30-49 år	Personer	2024	Kvinner	96
11490804 Velde	50-59 år	Personer	2024	Menn	63
11490804 Velde	50-59 år	Personer	2024	Kvinner	49
11490804 Velde	60-66 år	Personer	2024	Menn	31
11490804 Velde	60-66 år	Personer	2024	Kvinner	31
11490804 Velde	67-69 år	Personer	2024	Menn	14
11490804 Velde	67-69 år	Personer	2024	Kvinner	22
11490804 Velde	70-79 år	Personer	2024	Menn	52
11490804 Velde	70-79 år	Personer	2024	Kvinner	48
11490804 Velde	80 år eller eldre	Personer	2024	Menn	10
11490804 Velde	80 år eller eldre	Personer	2024	Kvinner	11
11490805 Fiskå	0-5 år	Personer	2024	Menn	13
11490805 Fiskå	0-5 år	Personer	2024	Kvinner	9
11490805 Fiskå	6-15 år	Personer	2024	Menn	12
11490805 Fiskå	6-15 år	Personer	2024	Kvinner	9
11490805 Fiskå	16-19 år	Personer	2024	Menn	9
11490805 Fiskå	16-19 år	Personer	2024	Kvinner	4
11490805 Fiskå	20-24 år	Personer	2024	Menn	3
11490805 Fiskå	20-24 år	Personer	2024	Kvinner	8
11490805 Fiskå	25-29 år	Personer	2024	Menn	12
11490805 Fiskå	25-29 år	Personer	2024	Kvinner	6
11490805 Fiskå	30-49 år	Personer	2024	Menn	33
11490805 Fiskå	30-49 år	Personer	2024	Kvinner	37
11490805 Fiskå	50-59 år	Personer	2024	Menn	21
11490805 Fiskå	50-59 år	Personer	2024	Kvinner	21
11490805 Fiskå	60-66 år	Personer	2024	Menn	17
11490805 Fiskå	60-66 år	Personer	2024	Kvinner	18
11490805 Fiskå	67-69 år	Personer	2024	Menn	8
11490805 Fiskå	67-69 år	Personer	2024	Kvinner	3
11490805 Fiskå	70-79 år	Personer	2024	Menn	11
11490805 Fiskå	70-79 år	Personer	2024	Kvinner	13
11490805 Fiskå	80 år eller eldre	Personer	2024	Menn	5
11490805 Fiskå	80 år eller eldre	Personer	2024	Kvinner	9
11490806 Utvik	0-5 år	Personer	2024	Menn	26
11490806 Utvik	0-5 år	Personer	2024	Kvinner	15
11490806 Utvik	6-15 år	Personer	2024	Menn	29
11490806 Utvik	6-15 år	Personer	2024	Kvinner	45
11490806 Utvik	16-19 år	Personer	2024	Menn	18
11490806 Utvik	16-19 år	Personer	2024	Kvinner	23
11490806 Utvik	20-24 år	Personer	2024	Menn	24
11490806 Utvik	20-24 år	Personer	2024	Kvinner	13
11490806 Utvik	25-29 år	Personer	2024	Menn	23
11490806 Utvik	25-29 år	Personer	2024	Kvinner	18
11490806 Utvik	30-49 år	Personer	2024	Menn	93
11490806 Utvik	30-49 år	Personer	2024	Kvinner	92
11490806 Utvik	50-59 år	Personer	2024	Menn	53
11490806 Utvik	50-59 år	Personer	2024	Kvinner	45
11490806 Utvik	60-66 år	Personer	2024	Menn	21
11490806 Utvik	60-66 år	Personer	2024	Kvinner	23
11490806 Utvik	67-69 år	Personer	2024	Menn	6
11490806 Utvik	67-69 år	Personer	2024	Kvinner	16
11490806 Utvik	70-79 år	Personer	2024	Menn	45
11490806 Utvik	70-79 år	Personer	2024	Kvinner	51
11490806 Utvik	80 år eller eldre	Personer	2024	Menn	19
11490806 Utvik	80 år eller eldre	Personer	2024	Kvinner	29
11490901 Feøy	0-5 år	Personer	2024	Menn	0
11490901 Feøy	0-5 år	Personer	2024	Kvinner	0
11490901 Feøy	6-15 år	Personer	2024	Menn	0
11490901 Feøy	6-15 år	Personer	2024	Kvinner	3
11490901 Feøy	16-19 år	Personer	2024	Menn	3
11490901 Feøy	16-19 år	Personer	2024	Kvinner	0
11490901 Feøy	20-24 år	Personer	2024	Menn	0
11490901 Feøy	20-24 år	Personer	2024	Kvinner	0
11490901 Feøy	25-29 år	Personer	2024	Menn	0
11490901 Feøy	25-29 år	Personer	2024	Kvinner	0
11490901 Feøy	30-49 år	Personer	2024	Menn	3
11490901 Feøy	30-49 år	Personer	2024	Kvinner	3
11490901 Feøy	50-59 år	Personer	2024	Menn	4
11490901 Feøy	50-59 år	Personer	2024	Kvinner	6
11490901 Feøy	60-66 år	Personer	2024	Menn	5
11490901 Feøy	60-66 år	Personer	2024	Kvinner	4
11490901 Feøy	67-69 år	Personer	2024	Menn	0
11490901 Feøy	67-69 år	Personer	2024	Kvinner	0
11490901 Feøy	70-79 år	Personer	2024	Menn	3
11490901 Feøy	70-79 år	Personer	2024	Kvinner	3
11490901 Feøy	80 år eller eldre	Personer	2024	Menn	0
11490901 Feøy	80 år eller eldre	Personer	2024	Kvinner	3
11490902 Hauge	0-5 år	Personer	2024	Menn	17
11490902 Hauge	0-5 år	Personer	2024	Kvinner	12
11490902 Hauge	6-15 år	Personer	2024	Menn	19
11490902 Hauge	6-15 år	Personer	2024	Kvinner	13
11490902 Hauge	16-19 år	Personer	2024	Menn	15
11490902 Hauge	16-19 år	Personer	2024	Kvinner	9
11490902 Hauge	20-24 år	Personer	2024	Menn	14
11490902 Hauge	20-24 år	Personer	2024	Kvinner	11
11490902 Hauge	25-29 år	Personer	2024	Menn	15
11490902 Hauge	25-29 år	Personer	2024	Kvinner	12
11490902 Hauge	30-49 år	Personer	2024	Menn	58
11490902 Hauge	30-49 år	Personer	2024	Kvinner	51
11490902 Hauge	50-59 år	Personer	2024	Menn	30
11490902 Hauge	50-59 år	Personer	2024	Kvinner	25
11490902 Hauge	60-66 år	Personer	2024	Menn	11
11490902 Hauge	60-66 år	Personer	2024	Kvinner	8
11490902 Hauge	67-69 år	Personer	2024	Menn	8
11490902 Hauge	67-69 år	Personer	2024	Kvinner	0
11490902 Hauge	70-79 år	Personer	2024	Menn	22
11490902 Hauge	70-79 år	Personer	2024	Kvinner	27
11490902 Hauge	80 år eller eldre	Personer	2024	Menn	12
11490902 Hauge	80 år eller eldre	Personer	2024	Kvinner	12
11490903 Håland	0-5 år	Personer	2024	Menn	9
11490903 Håland	0-5 år	Personer	2024	Kvinner	11
11490903 Håland	6-15 år	Personer	2024	Menn	26
11490903 Håland	6-15 år	Personer	2024	Kvinner	28
11490903 Håland	16-19 år	Personer	2024	Menn	4
11490903 Håland	16-19 år	Personer	2024	Kvinner	6
11490903 Håland	20-24 år	Personer	2024	Menn	8
11490903 Håland	20-24 år	Personer	2024	Kvinner	17
11490903 Håland	25-29 år	Personer	2024	Menn	7
11490903 Håland	25-29 år	Personer	2024	Kvinner	9
11490903 Håland	30-49 år	Personer	2024	Menn	52
11490903 Håland	30-49 år	Personer	2024	Kvinner	47
11490903 Håland	50-59 år	Personer	2024	Menn	24
11490903 Håland	50-59 år	Personer	2024	Kvinner	18
11490903 Håland	60-66 år	Personer	2024	Menn	20
11490903 Håland	60-66 år	Personer	2024	Kvinner	11
11490903 Håland	67-69 år	Personer	2024	Menn	3
11490903 Håland	67-69 år	Personer	2024	Kvinner	9
11490903 Håland	70-79 år	Personer	2024	Menn	21
11490903 Håland	70-79 år	Personer	2024	Kvinner	20
11490903 Håland	80 år eller eldre	Personer	2024	Menn	9
11490903 Håland	80 år eller eldre	Personer	2024	Kvinner	12
11490904 Osnes	0-5 år	Personer	2024	Menn	8
11490904 Osnes	0-5 år	Personer	2024	Kvinner	6
11490904 Osnes	6-15 år	Personer	2024	Menn	35
11490904 Osnes	6-15 år	Personer	2024	Kvinner	36
11490904 Osnes	16-19 år	Personer	2024	Menn	14
11490904 Osnes	16-19 år	Personer	2024	Kvinner	9
11490904 Osnes	20-24 år	Personer	2024	Menn	13
11490904 Osnes	20-24 år	Personer	2024	Kvinner	15
11490904 Osnes	25-29 år	Personer	2024	Menn	9
11490904 Osnes	25-29 år	Personer	2024	Kvinner	11
11490904 Osnes	30-49 år	Personer	2024	Menn	66
11490904 Osnes	30-49 år	Personer	2024	Kvinner	58
11490904 Osnes	50-59 år	Personer	2024	Menn	28
11490904 Osnes	50-59 år	Personer	2024	Kvinner	31
11490904 Osnes	60-66 år	Personer	2024	Menn	18
11490904 Osnes	60-66 år	Personer	2024	Kvinner	14
11490904 Osnes	67-69 år	Personer	2024	Menn	5
11490904 Osnes	67-69 år	Personer	2024	Kvinner	3
11490904 Osnes	70-79 år	Personer	2024	Menn	12
11490904 Osnes	70-79 år	Personer	2024	Kvinner	14
11490904 Osnes	80 år eller eldre	Personer	2024	Menn	11
11490904 Osnes	80 år eller eldre	Personer	2024	Kvinner	14
11490905 Litlasund	0-5 år	Personer	2024	Menn	14
11490905 Litlasund	0-5 år	Personer	2024	Kvinner	22
11490905 Litlasund	6-15 år	Personer	2024	Menn	32
11490905 Litlasund	6-15 år	Personer	2024	Kvinner	24
11490905 Litlasund	16-19 år	Personer	2024	Menn	8
11490905 Litlasund	16-19 år	Personer	2024	Kvinner	7
11490905 Litlasund	20-24 år	Personer	2024	Menn	21
11490905 Litlasund	20-24 år	Personer	2024	Kvinner	16
11490905 Litlasund	25-29 år	Personer	2024	Menn	27
11490905 Litlasund	25-29 år	Personer	2024	Kvinner	22
11490905 Litlasund	30-49 år	Personer	2024	Menn	64
11490905 Litlasund	30-49 år	Personer	2024	Kvinner	59
11490905 Litlasund	50-59 år	Personer	2024	Menn	29
11490905 Litlasund	50-59 år	Personer	2024	Kvinner	29
11490905 Litlasund	60-66 år	Personer	2024	Menn	15
11490905 Litlasund	60-66 år	Personer	2024	Kvinner	7
11490905 Litlasund	67-69 år	Personer	2024	Menn	0
11490905 Litlasund	67-69 år	Personer	2024	Kvinner	6
11490905 Litlasund	70-79 år	Personer	2024	Menn	12
11490905 Litlasund	70-79 år	Personer	2024	Kvinner	10
11490905 Litlasund	80 år eller eldre	Personer	2024	Menn	7
11490905 Litlasund	80 år eller eldre	Personer	2024	Kvinner	16
11490906 Karmsund	0-5 år	Personer	2024	Menn	35
11490906 Karmsund	0-5 år	Personer	2024	Kvinner	37
