Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.61978626,0.2703192,0.3647078,0.5984107,0.24475235,0.3264216,0.43002912,0.47559267,0.44476357,0.40192974,0.42231384,0.49901736,0.42169017,0.53123766,0.19699119,0.50838447,0.29582796,0.5166565
0.35344663,0.16185577,0.29474527,0.55206573,0.22966132,0.28673387,0.38058078,0.36528495,0.5032151,0.48136097,0.26651958,0.30389386,0.4488934,0.30657634,0.216712,0.43716267,0.24037167,0.6808726
0.51637936,0.2503661,0.3978205,0.5648351,0.26181474,0.2974597,0.3341602,0.4119218,0.4356747,0.45070216,0.4414201,0.40777835,0.3689083,0.40487286,0.33415192,0.39666513,0.31922796,0.5831549
0.41511765,0.2710873,0.45085552,0.520811,0.2532395,0.39564452,0.41677585,0.46192017,0.46034822,0.37063736,0.43167615,0.27735716,0.28464326,0.5343361,0.54255843,0.31909108,0.5127001,0.39757824
0.4623329,0.24788839,0.41546723,0.56734854,0.3408724,0.3391768,0.38172057,0.43460137,0.43205848,0.43264148,0.438447,0.41946882,0.3507209,0.41301832,0.31527495,0.4004115,0.37830007,0.5319626
0.47438666,0.27341658,0.534422,0.58782935,0.287821,0.37749147,0.34089768,0.4377135,0.37140217,0.4183584,0.42200795,0.3716809,0.3143586,0.35053125,0.34396276,0.29402873,0.39341128,0.49876052
0.50147825,0.29125518,0.31403017,0.5402631,0.33364,0.54918605,0.61434144,0.44657016,0.61600024,0.4166675,0.4048765,0.40001896,0.5509314,0.43350282,0.40784115,0.3695445,0.5083266,0.5836657
0.40042236,0.3796866,0.4553494,0.46633595,0.37237123,0.46837008,0.4402898,0.3964645,0.43775734,0.4070895,0.38171583,0.35694817,0.4316451,0.42048988,0.40482563,0.45614517,0.43803102,0.47732124
0.5414615,0.3884216,0.39896783,0.5221568,0.35370576,0.5484247,0.58202994,0.46247742,0.5107225,0.3900498,0.36618328,0.47542357,0.5737785,0.45950508,0.2737418,0.5064428,0.4200515,0.5051696
0.610336,0.14864717,0.19800316,0.58490086,0.16427135,0.1786139,0.31422174,0.35844463,0.50448924,0.41093615,0.51150984,0.40581068,0.3179506,0.5706377,0.27757972,0.48050714,0.25919843,0.63920087
0.38804188,0.33257577,0.4209429,0.50184053,0.4899028,0.4012292,0.4601074,0.46719652,0.47517285,0.4706371,0.4136365,0.46150228,0.44183823,0.43418145,0.35773095,0.5154218,0.41705242,0.5091767
0.48492226,0.3700989,0.4147666,0.51878935,0.39162812,0.38028637,0.451659,0.49065444,0.4895716,0.48118973,0.45513812,0.45906493,0.43533304,0.51805866,0.39796475,0.49264625,0.40704525,0.50013745
0.56753224,0.1574851,0.19103041,0.5419881,0.19405887,0.20249183,0.35685995,0.36120796,0.52391416,0.40000355,0.42972526,0.4400582,0.41899276,0.5297831,0.23907724,0.5921686,0.22963744,0.6503625
0.46105593,0.3673375,0.38915384,0.5107723,0.34934968,0.4618773,0.50172406,0.42416137,0.48704162,0.449683,0.34837964,0.41312823,0.52124643,0.43092328,0.26858062,0.50593585,0.36437368,0.5455493
0.5638752,0.24110624,0.422575,0.6651263,0.33136413,0.26284873,0.39356574,0.57728624,0.49473268,0.5820397,0.46081093,0.5394032,0.4065627,0.42529655,0.25968283,0.37941006,0.2925879,0.6180139
0.44067198,0.40378064,0.5269769,0.50257814,0.40935582,0.46328384,0.419074,0.44637576,0.4174868,0.43697023,0.43368965,0.40929735,0.40723744,0.40499672,0.43760487,0.40151775,0.45851466,0.46743512
0.46744058,0.33342597,0.4416882,0.5577167,0.38784263,0.34937313,0.4310745,0.5323252,0.5089315,0.54017967,0.46108547,0.4488412,0.41343495,0.47296435,0.44063935,0.40717393,0.4063183,0.5369962
0.5385358,0.29321364,0.42884454,0.59093744,0.28406364,0.32368687,0.3930475,0.5104045,0.49224836,0.5014347,0.50066394,0.41252655,0.34982702,0.50013316,0.4533878,0.3318216,0.40965927,0.53253347
0.38643134,0.3748306,0.5188718,0.47296432,0.3964037,0.4864864,0.41720694,0.39840153,0.38484874,0.3623182,0.41029844,0.3469136,0.35419962,0.42115703,0.43213442,0.40803096,0.49674538,0.40688884
