Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.5273393,0.58723104,0.5213391,0.59833825,0.5033693,0.45766985,0.5478074,0.5355782,0.49155426,0.4850488,0.6229447,0.4555389,0.559222,0.49946937,0.5326462,0.47243747,0.5044747,0.54588085
0.3979675,0.55469745,0.5367715,0.51314557,0.5748881,0.5340803,0.44002864,0.573844,0.44527015,0.43905738,0.5364588,0.45753476,0.55070347,0.53495425,0.45393294,0.56319773,0.3943802,0.62571496
0.5066321,0.6079748,0.5213108,0.5895071,0.49465612,0.46543324,0.52430147,0.5314937,0.4364618,0.4594498,0.6128261,0.44616362,0.5855638,0.5333452,0.5425302,0.50202423,0.46707818,0.5584314
0.38372198,0.7190752,0.6529708,0.33974665,0.7157998,0.59732187,0.43332005,0.6932823,0.3641655,0.6043561,0.6089675,0.40705907,0.6579668,0.4817726,0.44054237,0.6636841,0.44764197,0.7602939
0.44657555,0.6602915,0.60121894,0.4110838,0.60095984,0.55919623,0.5040092,0.6309347,0.42296165,0.5512631,0.59349096,0.4140018,0.6449245,0.5193248,0.53255284,0.6029519,0.46395558,0.5909511
0.38037527,0.6037277,0.5558832,0.42191935,0.6582709,0.58209723,0.429774,0.6705297,0.4639126,0.5104713,0.6078315,0.4398859,0.583101,0.4717908,0.42353842,0.60027635,0.39248267,0.6969789
0.44630486,0.68361187,0.5692099,0.5815304,0.47586033,0.48470208,0.5661658,0.61154306,0.38159597,0.3973503,0.6167703,0.41869435,0.6739536,0.5791575,0.5887221,0.5522334,0.41347802,0.5851581
0.49421796,0.65143275,0.58285356,0.45535567,0.6141894,0.5264989,0.51746863,0.61112857,0.43638664,0.5710297,0.6226312,0.4255056,0.6085944,0.487558,0.50660986,0.5511696,0.5070233,0.61549985
0.17843923,0.67001605,0.75287354,0.34860268,0.8151139,0.6881136,0.4537511,0.7622252,0.58451235,0.54947346,0.59969276,0.3218337,0.55503297,0.35729343,0.2863751,0.75043035,0.4932262,0.811701
0.47533178,0.5750582,0.54972,0.50233465,0.5381509,0.49570942,0.4883557,0.53606635,0.46541348,0.52166337,0.55024624,0.4656907,0.5610028,0.5187595,0.51543957,0.5391526,0.47799742,0.56372195
0.4312807,0.5409911,0.5213205,0.47892147,0.5868488,0.5322177,0.4465901,0.5965062,0.49188957,0.49689078,0.56103176,0.47952127,0.5405087,0.49419308,0.45519984,0.54339486,0.41499728,0.6223428
0.49788705,0.77725905,0.67682606,0.41024572,0.7189415,0.5755343,0.53636384,0.70256424,0.3827418,0.6345021,0.71190846,0.36330226,0.6935869,0.44879165,0.48286897,0.5910057,0.5540588,0.7257893
0.48700854,0.61693996,0.57105416,0.46849388,0.5915024,0.51464146,0.5123741,0.5856894,0.4566223,0.5590295,0.59253377,0.44203484,0.58297867,0.4931181,0.5059195,0.5436829,0.503878,0.59394395
0.45695207,0.63414854,0.55510825,0.5588913,0.49156645,0.4843776,0.54263306,0.58157426,0.4266991,0.43976933,0.5923628,0.439571,0.6251517,0.5520662,0.56237966,0.5413115,0.4389281,0.56825304
0.40050527,0.6717061,0.62317026,0.3689066,0.6597969,0.5787275,0.48445806,0.6489566,0.42196688,0.58511275,0.59945637,0.39511454,0.627696,0.48556274,0.48549324,0.6429274,0.47938937,0.6499249
0.4512325,0.58511066,0.543576,0.44510922,0.58163863,0.5172217,0.48238865,0.5818502,0.44734278,0.5411348,0.56168115,0.45713532,0.56608564,0.50549394,0.49722406,0.5655231,0.46031892,0.59873605
0.33664522,0.68426174,0.6823137,0.4056713,0.6610806,0.5909876,0.55366457,0.68104464,0.5120579,0.5562871,0.6126279,0.35675347,0.6267695,0.4501224,0.48212948,0.66223425,0.5243565,0.63524926
0.44360167,0.6536745,0.6038975,0.4040623,0.6329956,0.54442745,0.47609612,0.6161119,0.40997216,0.5819776,0.5786325,0.43269804,0.6125594,0.5004094,0.49009907,0.60113674,0.4803893,0.65248454
0.4193193,0.6719126,0.63685864,0.41388372,0.666156,0.54844415,0.48648864,0.6380885,0.43074036,0.5912057,0.5935753,0.4222606,0.6058174,0.47001636,0.45816126,0.60722256,0.5061788,0.698668
0.40846238,0.69598913,0.67910707,0.3940074,0.68691516,0.5601261,0.47713417,0.6404997,0.42087924,0.61623996,0.5764044,0.41773152,0.6208621,0.4706743,0.45144913,0.6283573,0.5257284,0.7205535
0.5405231,0.5472508,0.52033657,0.6003748,0.5261184,0.45284173,0.5888382,0.5357472,0.56170803,0.51446325,0.6236433,0.45387182,0.5087224,0.45779276,0.5130844,0.44180498,0.56180406,0.51171046
0.463917,0.62383896,0.5957685,0.5243248,0.5737,0.5036428,0.49264562,0.54874927,0.46830052,0.53351283,0.5889029,0.43776923,0.57551426,0.49272814,0.49197942,0.5509116,0.51183164,0.61619604
0.45024082,0.5691953,0.5609112,0.47598642,0.5608938,0.5088354,0.4930922,0.54977995,0.4828931,0.5354558,0.5441482,0.45601904,0.55000377,0.5036452,0.5019139,0.5577183,0.48815924,0.5665694
