Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.48579317,0.43424505,0.4901204,0.5418144,0.5269815,0.4673065,0.5025815,0.5319261,0.48007125
0.51577085,0.5483727,0.5104208,0.5781033,0.47188944,0.57393086,0.5266982,0.5221539,0.4220498
0.591011,0.6218488,0.45710042,0.49245656,0.47871393,0.54481715,0.5241468,0.4064486,0.48474574
0.6387964,0.5818353,0.40062243,0.47009838,0.4948589,0.48086625,0.47968522,0.35967702,0.449047
0.58637184,0.6522966,0.4778792,0.49381766,0.4513744,0.6164428,0.54598755,0.38465044,0.4558352
0.59313905,0.62908375,0.46349168,0.5229562,0.46340507,0.56966877,0.5213674,0.4237123,0.44138038
0.59058326,0.6253587,0.4641704,0.5227242,0.4652917,0.56661814,0.521267,0.42622277,0.4442366
0.57930714,0.5694925,0.452678,0.51617754,0.48963696,0.51434034,0.5043947,0.43892378,0.4571966
0.5684242,0.5950306,0.47373366,0.5368546,0.47420517,0.5521648,0.5188752,0.45848173,0.44708526
0.59368104,0.6545401,0.47354177,0.5062246,0.4486514,0.6135059,0.53928405,0.39223936,0.44024095
0.573837,0.6224433,0.47519532,0.49407235,0.46976164,0.57821304,0.5380812,0.4064743,0.4784084
0.51171887,0.5479416,0.511287,0.55999684,0.47674808,0.57194316,0.5328756,0.5082582,0.4440667
0.56077206,0.57939714,0.47618207,0.54675245,0.47703525,0.5456156,0.51501733,0.47385812,0.4403133
0.55238646,0.5697701,0.47560287,0.52539945,0.49042895,0.5257009,0.51920843,0.46762115,0.47839758
0.5478968,0.5746449,0.48455536,0.5380461,0.4802608,0.54935837,0.5233277,0.47350034,0.4577366
0.56274796,0.58686817,0.47562397,0.5380957,0.47753993,0.54673976,0.51849,0.4652034,0.450977
0.5605687,0.59578544,0.47870445,0.5159924,0.47723022,0.55841815,0.5292659,0.44182527,0.47057983
0.5848626,0.6208648,0.47218284,0.5503048,0.45673335,0.580433,0.51837385,0.45013636,0.41294804
0.6854699,0.73278326,0.41357407,0.4535622,0.43428513,0.6099835,0.52407163,0.29071066,0.43507135
0.5942909,0.633266,0.46744633,0.5415281,0.45418274,0.5845306,0.51966095,0.4345136,0.41541195
0.5239605,0.53711635,0.4964475,0.576124,0.48481137,0.5364688,0.51426876,0.5290765,0.43512902
0.54645014,0.55520767,0.47899637,0.5456877,0.48832345,0.5262512,0.51322335,0.48846498,0.45530123
0.6995589,0.76562047,0.41436782,0.44804788,0.41895795,0.6401812,0.5338607,0.2715887,0.42959756
0.54473543,0.5858674,0.49438655,0.54485625,0.46780193,0.58027136,0.5310538,0.47032905,0.43951946
0.5995386,0.63949937,0.4637117,0.5318979,0.45488676,0.58339757,0.52082783,0.42278877,0.42305547
0.56240577,0.58142996,0.46767586,0.50320953,0.49365053,0.52042496,0.52177626,0.4427929,0.49868307
0.5669448,0.60654,0.48245606,0.5458329,0.46140894,0.58195996,0.52516955,0.4567033,0.4262831
0.5871614,0.63036585,0.4663542,0.49841484,0.4680366,0.5721538,0.5312971,0.40436637,0.46924722
0.49010423,0.48482332,0.5054743,0.5789351,0.5080943,0.49677694,0.5111942,0.5670265,0.46567822
0.5252355,0.53117853,0.48726705,0.54442513,0.5005828,0.5087538,0.5157104,0.5083904,0.47888368
0.61245155,0.65603626,0.45671055,0.5177099,0.45222184,0.58767164,0.5227965,0.40026876,0.42907837
0.59611315,0.63573146,0.46025488,0.4892026,0.46598065,0.5755124,0.53047144,0.38725933,0.46620622
0.49518308,0.5283341,0.5153385,0.5419078,0.49048457,0.55514616,0.538074,0.5077946,0.47873104
0.5667749,0.6204069,0.48571584,0.5213601,0.45879441,0.598936,0.5377533,0.4278904,0.44483566
0.639302,0.56385803,0.39413112,0.46932518,0.5015658,0.4636327,0.47160688,0.36133254,0.44673106
0.656564,0.7237515,0.44176626,0.48130724,0.42668256,0.63722175,0.53600115,0.32412255,0.42151988
0.57336736,0.6198315,0.47441113,0.49452013,0.4714793,0.57396436,0.53683656,0.40870646,0.4799593
0.44389394,0.45373985,0.53798157,0.5866759,0.50801146,0.5234425,0.52893287,0.59282094,0.4705923
0.52494705,0.5675536,0.5020949,0.52571714,0.47961396,0.5709252,0.5395854,0.46830902,0.47382253
0.58566874,0.6096516,0.466415,0.54409945,0.463267,0.5659539,0.51377857,0.4470336,0.418657
0.5799698,0.61398846,0.4739448,0.5518809,0.4593953,0.57614684,0.5179905,0.45630187,0.41560447
0.6068897,0.67460674,0.46877894,0.4944497,0.44199672,0.62639105,0.54306287,0.36911502,0.43990892
0.613084,0.60916317,0.4347407,0.49208122,0.48012024,0.52684873,0.50475365,0.3903778,0.45575038
0.513399,0.52188957,0.5026449,0.5942835,0.48513448,0.5343695,0.5107771,0.55365163,0.42204437
0.5507297,0.5828321,0.4890368,0.5583249,0.46818364,0.56974304,0.5221693,0.4831601,0.4266326
0.52125716,0.5557858,0.50082123,0.53064746,0.48525617,0.5567709,0.53497547,0.48045716,0.4764013
