Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.32821462,0.74592733,0.32479385,0.3894655,0.31907913,0.24229191,0.606722,0.44475976,0.6058161
0.7699835,0.30787674,0.55466753,0.44199187,0.6371527,0.76991314,0.43929112,0.5651411,0.65352875
0.71477944,0.25191942,0.7229862,0.761644,0.75104815,0.8117429,0.44868225,0.48549807,0.283403
0.62219346,0.41084498,0.5546853,0.5885282,0.6015148,0.6694109,0.5065524,0.4814049,0.48774377
0.4115507,0.5329351,0.3784144,0.61633146,0.5693919,0.60343593,0.48695895,0.4639997,0.7264846
0.50093585,0.4206806,0.6097012,0.78705233,0.6606772,0.6788168,0.5263717,0.41060513,0.31582308
0.72631925,0.37314454,0.4872354,0.46543223,0.5920603,0.77519244,0.52436423,0.49441284,0.6918525
0.74637383,0.31391495,0.77900976,0.59329927,0.6327331,0.57533723,0.4634878,0.54217625,0.13540615
0.6042083,0.48779452,0.635538,0.6062013,0.51578355,0.5276201,0.61237615,0.4185735,0.21772866
0.6520595,0.55883074,0.4874055,0.36884063,0.40034664,0.5066417,0.6525284,0.43799594,0.46553835
0.4959337,0.569853,0.49339893,0.50236285,0.46485412,0.42417774,0.5525764,0.46975288,0.44043803
0.34418806,0.6745252,0.2979459,0.42304894,0.4110023,0.3577491,0.5129712,0.49205324,0.765677
0.76005113,0.6146295,0.5790054,0.23159884,0.26937458,0.36299154,0.76398665,0.40872127,0.22200656
0.19458917,0.7649975,0.3836577,0.61466724,0.37559557,0.18470019,0.57005924,0.41544625,0.40541482
0.6284848,0.42949706,0.6104683,0.58556265,0.5711468,0.5969847,0.53367096,0.47251076,0.33686364
0.45424914,0.677912,0.33846098,0.30356172,0.34356627,0.31470716,0.5685863,0.49789762,0.68543476
0.6703997,0.44810173,0.5086162,0.4829216,0.5308868,0.6712986,0.5765107,0.45901775,0.54805404
0.12816049,0.84775376,0.26335692,0.5390228,0.28779668,0.121554896,0.6024856,0.39911506,0.56190896
0.48869687,0.4211327,0.5848583,0.68934995,0.6484896,0.56514287,0.4095873,0.51984346,0.41116497
0.40559337,0.63148564,0.4117141,0.50685155,0.43750536,0.38976032,0.560583,0.45307466,0.54718786
0.5259082,0.44327125,0.5982213,0.68840533,0.6111805,0.58679426,0.5005185,0.46169034,0.33852336
0.5985267,0.533767,0.40617982,0.36502343,0.45704946,0.54365844,0.5447693,0.5016517,0.6948277
0.34113923,0.7628404,0.33844095,0.3952915,0.29248297,0.23999512,0.66622347,0.40392655,0.5307779
0.7424052,0.36652464,0.6063406,0.47887674,0.5798647,0.68532145,0.52110344,0.50920445,0.43818608
0.5639745,0.39931306,0.50676876,0.53157437,0.63114995,0.5984601,0.36281505,0.5874281,0.64699596
0.56085044,0.4224454,0.5870195,0.5899863,0.606607,0.54263085,0.42719612,0.5385044,0.4175303
0.43931586,0.75190544,0.40700606,0.36888027,0.2651775,0.2540909,0.735682,0.3685055,0.37239158
0.48336634,0.59485924,0.30896837,0.41002238,0.45059776,0.5529827,0.5543126,0.46857524,0.8093499
0.7223124,0.43414757,0.6160677,0.50213856,0.51404715,0.63944256,0.62650615,0.43412855,0.313612
0.49732667,0.68906903,0.25760135,0.21543889,0.3119943,0.36570096,0.5844818,0.5064562,0.83877397
0.3121131,0.6484326,0.27088195,0.5108375,0.47362462,0.45644268,0.48891476,0.4781128,0.8300265
0.54160357,0.52020425,0.42587048,0.5009697,0.51242703,0.59383035,0.5456181,0.46458387,0.64931697
0.5063139,0.47956073,0.5279001,0.5478829,0.5641262,0.47787118,0.4314689,0.54048,0.4892088
0.47556072,0.64086735,0.39761552,0.42786434,0.39163387,0.41442573,0.6194513,0.4334843,0.5670371
0.5660886,0.54030573,0.34625632,0.33969602,0.4651462,0.5502495,0.50116074,0.52970475,0.805689
0.68027526,0.27278814,0.7107602,0.736472,0.73667973,0.75569314,0.41395062,0.5167492,0.29579273
0.61814314,0.5820053,0.4265335,0.3970355,0.39975193,0.5611504,0.67971444,0.40235823,0.56375146
0.27158818,0.83988345,0.22965035,0.32035682,0.21544935,0.19245665,0.7249993,0.36663073,0.67914724
0.74573135,0.37344858,0.5170249,0.39754033,0.56854737,0.7135978,0.49571657,0.5368461,0.64758337
0.5710181,0.625057,0.30830312,0.30331513,0.3685926,0.5341778,0.64118516,0.44208965,0.78538734
0.23971225,0.7100864,0.2721124,0.53536844,0.43153912,0.33511487,0.5042975,0.46258685,0.76993144
0.2648295,0.7065245,0.26152343,0.5102699,0.42239448,0.36949903,0.52816767,0.45197022,0.7932849
0.32246175,0.5723032,0.35450518,0.58906114,0.558208,0.4611437,0.40150392,0.5265157,0.75292903
0.3915465,0.5203248,0.36872184,0.5272666,0.5771683,0.49596936,0.3625053,0.5721385,0.7857764
0.6286007,0.4854024,0.5942788,0.4907248,0.4959641,0.49404523,0.5608679,0.4798693,0.31968302
0.5657019,0.46433648,0.402001,0.46498832,0.5626501,0.6401003,0.45567277,0.5299072,0.7690944
0.2505957,0.7593959,0.2879865,0.48795497,0.35038257,0.26543644,0.59587526,0.41898847,0.6638012
0.50086844,0.6263479,0.31771386,0.2594886,0.38105604,0.3669803,0.49433747,0.55811316,0.7956101
0.4354347,0.75508654,0.20784734,0.21784484,0.2630456,0.34638113,0.66008586,0.44425875,0.85987914
0.6195984,0.56763166,0.5069007,0.38531232,0.40309092,0.44864926,0.6285763,0.45294836,0.4148878
0.64996904,0.38363808,0.5024899,0.53134805,0.6187339,0.71909416,0.46406615,0.5181459,0.6525422
0.61977553,0.4162293,0.4763455,0.52649486,0.59630895,0.6955056,0.4808551,0.5054037,0.6666893
0.5676006,0.55914366,0.6234681,0.5600323,0.444128,0.41387087,0.64850587,0.4061453,0.1816927
0.4548406,0.7659106,0.23895842,0.18028924,0.23424016,0.25967023,0.65530574,0.4705474,0.7994247
0.49782103,0.593296,0.39671993,0.47212753,0.44527933,0.5140716,0.59907466,0.43405098,0.6240043
0.5563277,0.5097529,0.4330263,0.43973103,0.5078969,0.54251295,0.49484777,0.5162754,0.6644912
0.63653094,0.57165277,0.36172578,0.3444128,0.40387592,0.6189751,0.6623018,0.4211397,0.72517556
0.5015555,0.4417028,0.5225539,0.5864502,0.61332184,0.5364858,0.39044052,0.5559511,0.5491716
0.7391872,0.29637665,0.6155331,0.6215764,0.68307215,0.8121355,0.48911425,0.4895538,0.4939107
0.21598771,0.7143621,0.2737733,0.5686668,0.44267738,0.32263282,0.49164885,0.46189925,0.76029444
0.103506014,0.9023916,0.2117919,0.5367131,0.20641036,0.105271876,0.7418139,0.29737893,0.5382109
0.5327944,0.49263474,0.34672624,0.3813788,0.5369483,0.5717649,0.40295354,0.58135515,0.8457627
0.6203431,0.51812494,0.51419115,0.38641304,0.45614353,0.4611236,0.54014635,0.5130016,0.4764483
0.38059103,0.591507,0.38842928,0.60322803,0.5118458,0.5079548,0.53369683,0.43965334,0.6383119
0.20508038,0.8385072,0.22233976,0.39024335,0.25042003,0.17609079,0.66228265,0.39113843,0.7052333
0.4244497,0.5849249,0.43273544,0.5743907,0.49262947,0.47951186,0.551461,0.44227695,0.54776114
0.4605842,0.6498306,0.4264106,0.4269219,0.38267815,0.35306582,0.6070469,0.44646737,0.4921225
0.29590622,0.5711458,0.43987235,0.71694434,0.58164203,0.45555794,0.44814458,0.46728748,0.5460112
0.3708841,0.6029698,0.48153484,0.5942465,0.4887795,0.35673684,0.50706685,0.47289476,0.42245692
0.27263397,0.80730575,0.27762684,0.31450936,0.2530788,0.15390603,0.61651933,0.45486292,0.6358113
0.15341307,0.57424384,0.30699685,0.8531331,0.6940595,0.5832084,0.35882697,0.45125002,0.80318326
0.43401927,0.7050735,0.21927214,0.24522765,0.3250442,0.38608372,0.5745574,0.4945035,0.8825718
0.5824398,0.5567298,0.5138,0.4520973,0.43831083,0.4658371,0.60806286,0.44884643,0.4066305
0.39955083,0.6112619,0.31915158,0.4327589,0.4639182,0.44020998,0.47614738,0.51580775,0.7879648
0.2670758,0.7077331,0.36782908,0.50797164,0.40422264,0.2330643,0.50012743,0.4880777,0.56180793
0.41277134,0.69605035,0.3985523,0.42879862,0.3483816,0.31142074,0.6385517,0.42119944,0.48699263
0.6384086,0.42120206,0.52200806,0.5473036,0.58166623,0.68459374,0.5252327,0.4765112,0.551394
0.6577159,0.41113323,0.399476,0.4958786,0.59269536,0.792667,0.52721,0.47250772,0.8021605
0.40840685,0.59446084,0.3855536,0.5708053,0.49316624,0.5139909,0.5549434,0.4345804,0.6418016
0.25032064,0.69189405,0.26316485,0.5195196,0.44910073,0.3587181,0.4754409,0.48413727,0.80974627
0.59014195,0.6628904,0.4219206,0.3251757,0.31114262,0.40928474,0.7218596,0.39231128,0.47415435
0.5052893,0.5084301,0.39488772,0.6419417,0.565385,0.73156387,0.599443,0.3849306,0.69413596
0.2963391,0.5018009,0.42142412,0.7887827,0.6703576,0.61286736,0.40850747,0.46304482,0.658709
0.7936,0.40262187,0.6539089,0.3633126,0.48722476,0.5791593,0.5831808,0.50870514,0.29577127
0.31694493,0.6240396,0.26677236,0.51274526,0.50173646,0.48352814,0.4520515,0.50086564,0.8567445
0.65182745,0.27217042,0.74367857,0.70256716,0.7367746,0.6345837,0.3254352,0.5960946,0.24476697
0.24130505,0.734455,0.3958237,0.6374883,0.39746928,0.26761916,0.61288095,0.38174084,0.4110023
0.3590704,0.681178,0.4010062,0.5408489,0.40180674,0.3549077,0.61827743,0.40453997,0.48868018
0.5140542,0.50361073,0.4292875,0.49194935,0.53858465,0.5492733,0.4658583,0.5201316,0.67675674
0.31125906,0.6762841,0.2838639,0.4870169,0.43400118,0.3965544,0.52014637,0.46693176,0.7825944
0.6680904,0.44261467,0.5852231,0.52681935,0.535195,0.6197424,0.5787668,0.45569912,0.37595642
0.48354053,0.524456,0.50694066,0.7055903,0.5528007,0.6388675,0.62600166,0.3633737,0.4138788
0.73390067,0.288547,0.60575604,0.6364243,0.6973835,0.8272058,0.47782484,0.49099258,0.52811044
0.68047845,0.45548692,0.59139764,0.55835134,0.5201894,0.6568356,0.64495707,0.40282765,0.33031258
0.61156327,0.4500627,0.3277474,0.429205,0.5660941,0.75516176,0.4903548,0.50580347,0.87923837
0.68667465,0.45298332,0.4819811,0.36637557,0.5029346,0.6051411,0.5199622,0.5267794,0.6306196
0.18093644,0.83173406,0.16596709,0.32752246,0.27185488,0.17495501,0.55473936,0.47098148,0.8684431
0.3403986,0.7492471,0.29480052,0.3971244,0.31564918,0.2992279,0.6482584,0.40914923,0.6637941
0.69000316,0.51602244,0.523771,0.34889165,0.42392015,0.51045966,0.61242634,0.4765452,0.4476765
0.30922836,0.7749405,0.39884162,0.43875465,0.28672063,0.17817149,0.66411656,0.40222472,0.36184272
0.54093355,0.43423948,0.66361016,0.5714319,0.58768773,0.38300034,0.38323063,0.584749,0.25462618
0.71141124,0.47636133,0.4135979,0.31639782,0.46641567,0.66269845,0.5776048,0.4947874,0.7369766
0.5739185,0.46368024,0.7379679,0.70826143,0.55650777,0.4595743,0.58671415,0.42025444,0.09192407
0.25904384,0.6480231,0.26143223,0.52545255,0.501018,0.40103555,0.40808573,0.52650106,0.8531107
0.34119087,0.7545082,0.30153713,0.39869937,0.3080412,0.29047868,0.66044444,0.40129542,0.6368624
0.5608866,0.5352009,0.41038355,0.4663388,0.48533693,0.5975972,0.57664114,0.45164344,0.6642545
